writedaytime,devdata1,devdata2,devdata3,devdata4
2014-01-01 06:25:00,0.2291989664082687,0.5555555555555536,0.0,0.0
2014-01-01 06:30:00,0.2276485788113695,0.5555555555555536,0.0,0.0
2014-01-01 06:35:00,0.2274763135228251,0.5555555555555536,0.0,0.0
2014-01-01 06:40:00,0.22687338501291987,0.5555555555555536,0.0,0.0
2014-01-01 06:45:00,0.22609819121447028,0.5555555555555536,0.0,0.0
2014-01-01 06:50:00,0.22480620155038758,0.5555555555555536,0.0,0.0
2014-01-01 06:55:00,0.2242894056847545,0.5555555555555536,0.0,0.0
2014-01-01 07:00:00,0.2229974160206718,0.5555555555555536,0.0,0.0
2014-01-01 07:05:00,0.22248062015503872,0.5555555555555536,0.0,0.0
2014-01-01 07:10:00,0.22161929371231692,0.5555555555555536,0.0,0.0
2014-01-01 07:15:00,0.22118863049095605,0.5555555555555536,0.0,0.0
2014-01-01 07:20:00,0.21989664082687338,0.5555555555555536,0.0,0.0
2014-01-01 07:25:00,0.2193798449612403,0.5694444444444429,0.0,0.0
2014-01-01 07:30:00,0.21869078380706286,0.5555555555555536,0.0,0.0
2014-01-01 07:35:00,0.21860465116279065,0.5555555555555536,0.0,0.0
2014-01-01 07:40:00,0.21886304909560722,0.5694444444444429,0.0,0.0
2014-01-01 07:45:00,0.21903531438415158,0.5555555555555536,0.0,0.0
2014-01-01 07:50:00,0.2196382428940568,0.5555555555555536,0.0,0.0
2014-01-01 07:55:00,0.2200689061154177,0.5833333333333286,0.0,0.0
2014-01-01 08:00:00,0.22118863049095605,0.5833333333333286,0.0,0.0
2014-01-01 08:05:00,0.22196382428940567,0.5833333333333286,0.0,0.0
2014-01-01 08:10:00,0.2229974160206718,0.5833333333333286,0.0,0.0
2014-01-01 08:15:00,0.2242894056847545,0.5833333333333286,0.0,0.0
2014-01-01 08:20:00,0.2259259259259259,0.5833333333333286,0.0,0.0
2014-01-01 08:25:00,0.2276485788113695,0.5833333333333286,0.0,0.0
2014-01-01 08:30:00,0.22971576227390178,0.5833333333333286,0.0,0.0
2014-01-01 08:35:00,0.23143841515934532,0.5833333333333286,0.0,0.0
2014-01-01 08:40:00,0.2343669250645995,0.5833333333333286,0.0,0.0
2014-01-01 08:45:00,0.23677863910422048,0.5833333333333286,0.0,0.0
2014-01-01 08:50:00,0.23979328165374675,0.5833333333333286,0.0,0.0
2014-01-01 08:55:00,0.24211886304909558,0.5833333333333286,0.0,0.0
2014-01-01 09:00:00,0.2457364341085271,0.5833333333333286,0.0,0.0
2014-01-01 09:05:00,0.248578811369509,0.5833333333333286,0.0,0.0
2014-01-01 09:10:00,0.2527993109388458,0.5925925925925952,0.0,0.0
2014-01-01 09:15:00,0.2568475452196382,0.5833333333333286,0.0,0.0
2014-01-01 09:20:00,0.26089577950043064,0.5833333333333286,0.0,0.0
2014-01-01 09:25:00,0.2661498708010336,0.5833333333333286,0.0,0.0
2014-01-01 09:30:00,0.2705426356589147,0.5833333333333286,0.0,0.0
2014-01-01 09:35:00,0.2762273901808785,0.5833333333333286,0.0,0.0
2014-01-01 09:40:00,0.28242894056847545,0.5833333333333286,0.0,0.0
2014-01-01 09:45:00,0.29104220499569333,0.5833333333333286,0.0,0.0
2014-01-01 09:50:00,0.30180878552971574,0.5833333333333286,0.0,0.0
2014-01-01 09:55:00,0.3124031007751938,0.5833333333333286,0.0,0.0
2014-01-01 10:00:00,0.3235142118863049,0.5833333333333286,0.0,0.0
2014-01-01 10:05:00,0.3387596899224806,0.5833333333333286,0.0,0.0
2014-01-01 10:10:00,0.3534883720930232,0.5833333333333286,0.0,0.0
2014-01-01 10:15:00,0.36787252368647716,0.5833333333333286,0.0,0.0
2014-01-01 10:20:00,0.38294573643410845,0.5833333333333286,0.0,0.0
2014-01-01 10:25:00,0.39431524547803615,0.5833333333333286,0.0,0.0
2014-01-01 10:30:00,0.4090439276485787,0.5833333333333286,0.0,0.0
2014-01-01 10:35:00,0.42454780361757105,0.5833333333333286,0.0,0.0
2014-01-01 10:40:00,0.440396210163652,0.5833333333333286,0.0,0.0
2014-01-01 10:45:00,0.45581395348837206,0.5833333333333286,0.0,0.0
2014-01-01 10:50:00,0.46821705426356586,0.5833333333333286,0.0,0.0
2014-01-01 10:55:00,0.48346253229974157,0.5740740740740726,0.0,0.0
2014-01-01 11:00:00,0.49896640826873384,0.5833333333333286,0.0,0.0
2014-01-01 11:05:00,0.5137812230835486,0.5555555555555536,0.0,0.0
2014-01-01 11:10:00,0.5273901808785529,0.5555555555555536,0.0,0.0
2014-01-01 11:15:00,0.5392764857881136,0.5694444444444429,0.0,0.0
2014-01-01 11:20:00,0.552885443583118,0.5648148148148131,0.0,0.0
2014-01-01 11:25:00,0.5677002583979328,0.5555555555555536,0.0,0.0
2014-01-01 11:30:00,0.5785529715762273,0.5555555555555536,0.0,0.0
2014-01-01 11:35:00,0.5916451335055986,0.5555555555555536,0.0,0.0
2014-01-01 11:40:00,0.6041343669250645,0.5555555555555536,0.0,0.0
2014-01-01 11:45:00,0.6147286821705427,0.5555555555555536,0.0,0.0
2014-01-01 11:50:00,0.6267872523686475,0.5555555555555536,0.0,0.0
2014-01-01 11:55:00,0.6387596899224806,0.5555555555555536,0.0,0.0
2014-01-01 12:00:00,0.6498708010335916,0.527777777777775,0.0,0.0
2014-01-01 12:05:00,0.6612403100775193,0.527777777777775,0.0,0.0
2014-01-01 12:10:00,0.6689922480620154,0.5555555555555536,0.0,0.0
2014-01-01 12:15:00,0.6796726959517658,0.537037037037031,0.0,0.0
2014-01-01 12:20:00,0.6899224806201549,0.527777777777775,0.0,0.0
2014-01-01 12:25:00,0.6994832041343668,0.527777777777775,0.0,0.0
2014-01-01 12:30:00,0.7090439276485787,0.527777777777775,0.0,0.0
2014-01-01 12:35:00,0.7147286821705425,0.527777777777775,0.0,0.0
2014-01-01 12:40:00,0.7210163652024115,0.527777777777775,0.0,0.0
2014-01-01 12:45:00,0.727390180878553,0.527777777777775,0.0,0.0
2014-01-01 12:50:00,0.7329026701119723,0.527777777777775,0.0,0.0
2014-01-01 12:55:00,0.7374677002583978,0.5138888888888857,0.0,0.0
2014-01-01 13:00:00,0.7420327304048233,0.5092592592592595,0.0,0.0
2014-01-01 13:05:00,0.7457364341085271,0.5,0.0,0.0
2014-01-01 13:10:00,0.7483204134366925,0.5,0.0,0.0
2014-01-01 13:15:00,0.7521963824289406,0.5,0.0,0.0
2014-01-01 13:20:00,0.7555555555555555,0.5,0.0,0.0
2014-01-01 13:25:00,0.7578811369509044,0.4907407407407405,0.0,0.0
2014-01-01 13:30:00,0.7604651162790697,0.4861111111111107,0.0,0.0
2014-01-01 13:35:00,0.7627906976744185,0.4722222222222179,0.0,0.0
2014-01-01 13:40:00,0.7654608096468558,0.4722222222222179,0.0,0.0
2014-01-01 13:45:00,0.7677002583979327,0.4722222222222179,0.0,0.0
2014-01-01 13:50:00,0.7704565030146426,0.4722222222222179,0.0,0.0
2014-01-01 13:55:00,0.7723514211886304,0.4722222222222179,0.0,0.0
2014-01-01 14:00:00,0.7741602067183462,0.4722222222222179,0.0,0.0
2014-01-01 14:05:00,0.7761412575366062,0.4722222222222179,0.0,0.0
2014-01-01 14:10:00,0.7782945736434108,0.45833333333333215,0.0,0.0
2014-01-01 14:15:00,0.7802756244616709,0.44444444444444287,0.0,0.0
2014-01-01 14:20:00,0.7819121447028423,0.44444444444444287,0.0,0.0
2014-01-01 14:25:00,0.7837209302325581,0.44444444444444287,0.0,0.0
2014-01-01 14:30:00,0.7850129198966409,0.44444444444444287,0.0,0.0
2014-01-01 14:35:00,0.7866494401378124,0.44444444444444287,0.0,0.0
2014-01-01 14:40:00,0.7881136950904393,0.44444444444444287,0.0,0.0
2014-01-01 14:45:00,0.7894056847545219,0.4351851851851869,0.0,0.0
2014-01-01 14:50:00,0.7909560723514211,0.44444444444444287,0.0,0.0
2014-01-01 14:55:00,0.7919896640826873,0.41666666666666785,0.0,0.0
2014-01-01 15:00:00,0.7931955211024977,0.41666666666666785,0.0,0.0
2014-01-01 15:05:00,0.7940568475452197,0.41666666666666785,0.0,0.0
2014-01-01 15:10:00,0.7956072351421188,0.41666666666666785,0.0,0.0
2014-01-01 15:15:00,0.7963824289405683,0.41666666666666785,0.0,0.0
2014-01-01 15:20:00,0.797157622739018,0.41666666666666785,0.0,0.0
2014-01-01 15:25:00,0.7979328165374677,0.3888888888888893,0.0,0.0
2014-01-01 15:30:00,0.7981912144702841,0.41666666666666785,0.0,0.0
2014-01-01 15:35:00,0.7987080103359172,0.402777777777775,0.0,0.0
2014-01-01 15:40:00,0.7989664082687338,0.3888888888888893,0.0,0.0
2014-01-01 15:45:00,0.7997416020671835,0.3888888888888893,0.0,0.0
2014-01-01 15:50:00,0.7999999999999998,0.3888888888888893,0.0,0.0
2014-01-01 15:55:00,0.7994832041343669,0.3888888888888893,0.0,0.0
2014-01-01 16:00:00,0.7989664082687338,0.3888888888888893,0.0,0.0
2014-01-01 16:05:00,0.7987080103359172,0.375,0.0,0.0
2014-01-01 16:10:00,0.7976744186046512,0.3888888888888893,0.0,0.0
2014-01-01 16:15:00,0.7964685615848406,0.3703703703703738,0.0,0.0
2014-01-01 16:20:00,0.7950904392764857,0.36111111111111427,0.0,0.0
2014-01-01 16:25:00,0.7937984496124031,0.36111111111111427,0.0,0.0
2014-01-01 16:30:00,0.7919896640826873,0.36111111111111427,0.0,0.0
2014-01-01 16:35:00,0.7896640826873385,0.36111111111111427,0.0,0.0
2014-01-01 16:40:00,0.7866494401378124,0.36111111111111427,0.0,0.0
2014-01-01 16:45:00,0.7837209302325581,0.36111111111111427,0.0,0.0
2014-01-01 16:50:00,0.7803617571059431,0.3888888888888893,0.0,0.0
2014-01-01 16:55:00,0.7773471145564168,0.37962962962962976,0.0,0.0
2014-01-01 17:00:00,0.7731266149870801,0.3888888888888893,0.0,0.0
2014-01-01 17:05:00,0.7689061154177432,0.3888888888888893,0.0,0.0
2014-01-01 17:10:00,0.7635658914728682,0.3888888888888893,0.0,0.0
2014-01-01 17:15:00,0.7594315245478036,0.41666666666666785,0.0,0.0
2014-01-01 17:20:00,0.7547803617571058,0.41666666666666785,0.0,0.0
2014-01-01 17:25:00,0.749095607235142,0.41666666666666785,0.0,0.0
2014-01-01 17:30:00,0.743755383290267,0.41666666666666785,0.0,0.0
2014-01-01 17:35:00,0.7377260981912144,0.41666666666666785,0.0,0.0
2014-01-01 17:40:00,0.7330749354005168,0.44444444444444287,0.0,0.0
2014-01-01 17:45:00,0.7270456503014642,0.4351851851851869,0.0,0.0
2014-01-01 17:50:00,0.7206718346253229,0.44444444444444287,0.0,0.0
2014-01-01 17:55:00,0.7142980189491819,0.44444444444444287,0.0,0.0
2014-01-01 18:00:00,0.7077519379844961,0.44444444444444287,0.0,0.0
2014-01-01 18:05:00,0.7017226528854437,0.44444444444444287,0.0,0.0
2014-01-01 18:10:00,0.6950904392764858,0.44444444444444287,0.0,0.0
2014-01-01 18:15:00,0.6899224806201549,0.44444444444444287,0.0,0.0
2014-01-01 18:20:00,0.6433247200689061,0.11111111111111072,0.1895933410086413,0.19184593820464382
2014-01-01 18:25:00,0.6111111111111112,0.11111111111111072,0.43540831315256656,0.43978914010603937
2014-01-01 18:30:00,0.599052540913006,0.11111111111111072,0.9890031362896502,0.9981564994819916
2014-01-01 18:35:00,0.5912144702842377,0.11111111111111072,0.9909484298701815,0.9994210494240966
2014-01-01 18:40:00,0.5899224806201551,0.30555555555555713,0.4395172495930763,0.44111463221402897
2014-01-01 18:45:00,0.5899224806201551,0.43055555555555713,0.33923538052324426,0.33880035346456217
2014-01-01 18:50:00,0.5869939707149009,0.28703703703703454,0.17381925972977622,0.17418794563958803
2014-01-01 18:55:00,0.5806201550387595,0.43055555555555713,0.37724800508158324,0.3763254921079896
2014-01-01 19:00:00,0.5771748492678724,0.30555555555555713,0.20061667129831803,0.2007130233408495
2014-01-01 19:05:00,0.5715762273901808,0.43055555555555713,0.40926594942236694,0.4081144493875313
2014-01-01 19:10:00,0.5677002583979327,0.44444444444444287,0.3212910397395689,0.3202434639527089
2014-01-01 19:15:00,0.5645994832041343,0.34259259259259167,0.3154816255773022,0.3158480102382839
2014-01-01 19:20:00,0.5594315245478036,0.43055555555555713,0.15119695105006153,0.15062618075446402
2014-01-01 19:25:00,0.5547803617571059,0.3888888888888893,0.20497042359760215,0.2042781400450972
2014-01-01 19:30:00,0.5503875968992249,0.36111111111111427,0.17368692683314144,0.1732738131513194
2014-01-01 19:35:00,0.5465116279069767,0.45833333333333215,0.14073603557108263,0.14002224389054788
2014-01-01 19:40:00,0.5423772609819122,0.4351851851851869,0.14718064763719613,0.14641355353769273
2014-01-01 19:45:00,0.537984496124031,0.43055555555555713,0.11215212989797134,0.11159272350539338
2014-01-01 19:50:00,0.5341085271317829,0.3888888888888893,0.17285322958434238,0.1720549698336279
2014-01-01 19:55:00,0.5299741602067183,0.43055555555555713,0.14020008733971176,0.1393594978365531
2014-01-01 20:00:00,0.5271317829457365,0.43055555555555713,0.1042518559688753,0.10361691754524957
2014-01-01 20:05:00,0.5232558139534884,0.44444444444444287,0.20866251141371234,0.207165275153879
2014-01-01 20:10:00,0.5201550387596899,0.4629629629629619,0.23201926766975003,0.23028520933633984
2014-01-01 20:15:00,0.5160206718346252,0.4861111111111107,0.25914089483504704,0.2569169358278993
2014-01-01 20:20:00,0.5122308354866494,0.3703703703703738,0.17252239734275546,0.17155219696508014
2014-01-01 20:25:00,0.5090439276485788,0.33333333333333215,0.31255706856167376,0.3120162715582912
2014-01-01 20:30:00,0.5049095607235141,0.43055555555555713,0.12418119020207234,0.12322505941861175
2014-01-01 20:35:00,0.501033591731266,0.4537037037037024,0.2600209085976683,0.2578615393991102
2014-01-01 20:40:00,0.49741602067183455,0.3194444444444393,0.17787526301163206,0.17683892985556707
2014-01-01 20:45:00,0.4943152454780362,0.4722222222222179,0.2655788902563288,0.26322444999695294
2014-01-01 20:50:00,0.4906976744186046,0.43055555555555713,0.24276469887649368,0.24057681760009753
2014-01-01 20:55:00,0.4886304909560723,0.2916666666666643,0.20673706776767636,0.20535986348954843
2014-01-01 21:00:00,0.48484065460809644,0.5092592592592595,0.26145010388132384,0.2586994941800232
2014-01-01 21:05:00,0.4813953488372093,0.45833333333333215,0.25842629719321925,0.25595709671521727
2014-01-01 21:10:00,0.4782945736434109,0.30555555555555713,0.17368692683314144,0.17248156499481995
2014-01-01 21:15:00,0.47467700258397927,0.4722222222222179,0.17330977807773235,0.17153696142360902
2014-01-01 21:20:00,0.47235142118863044,0.4722222222222179,0.28171027035610785,0.2786732890486928
2014-01-01 21:25:00,0.46933677863910417,0.28703703703703454,0.17846414440165684,0.1771284051435188
2014-01-01 21:30:00,0.465891472868217,0.43055555555555713,0.17064988685537338,0.16895453714425013
2014-01-01 21:35:00,0.46296296296296297,0.4629629629629619,0.2112694694774174,0.2089554512767384
2014-01-01 21:40:00,0.45994832041343664,0.44444444444444287,0.1887728770495057,0.1866658541044549
2014-01-01 21:45:00,0.45676141257536607,0.3888888888888893,0.2747363267034552,0.2725790724602352
2014-01-01 21:50:00,0.45400516795865625,0.4722222222222179,0.16151891698757395,0.15949326589066978
2014-01-01 21:55:00,0.451937984496124,0.3888888888888893,0.2486402794870777,0.24585593271984887
2014-01-01 22:00:00,0.4486649440137812,0.39814814814814525,0.2129103973956886,0.21050947650679508
2014-01-01 22:05:00,0.44521963824289407,0.5138888888888857,0.14728651395450396,0.14520994576147236
2014-01-01 22:10:00,0.44298018949181733,0.4351851851851798,0.2278243148464277,0.22525748065086235
2014-01-01 22:15:00,0.44005167958656327,0.33333333333333215,0.19824129580372385,0.19610427204582853
2014-01-01 22:20:00,0.4366925064599483,0.375,0.111755131208067,0.1106100310805046
2014-01-01 22:25:00,0.43471145564168817,0.4537037037037024,0.12672198181746,0.12506855993662017
2014-01-01 22:30:00,0.431266149870801,0.4861111111111107,0.22075112152129897,0.2175863855201414
2014-01-01 22:35:00,0.42868217054263563,0.3888888888888893,0.14850397660354386,0.14676397099152907
2014-01-01 22:40:00,0.4258397932816537,0.36111111111111427,0.19458890785660407,0.19221920897068684
2014-01-01 22:45:00,0.4232558139534884,0.4861111111111107,0.27910992893723446,0.2749024925345847
2014-01-01 22:50:00,0.4209302325581395,0.4722222222222179,0.1229637275530324,0.12113779023706502
2014-01-01 22:55:00,0.4180878552971576,0.34722222222222143,0.11830560959148835,0.11712322505941862
2014-01-01 23:00:00,0.41576227390180875,0.4722222222222179,0.10429155583786574,0.10274849168139437
2014-01-01 23:05:00,0.4126614987080103,0.4722222222222179,0.19712308282716,0.19419221159119995
2014-01-01 23:10:00,0.40956072351421186,0.44444444444444287,0.20298543014808051,0.20003504174538364
2014-01-01 23:15:00,0.40801033591731267,0.34722222222222143,0.16521100480368414,0.16319550246815773
2014-01-01 23:20:00,0.405770887166236,0.41666666666666785,0.124670821919621,0.12290511304771773
2014-01-01 23:25:00,0.4023255813953488,0.4722222222222179,0.38044384453531305,0.374360107258212
2014-01-01 23:30:00,0.4011197243755383,0.4722222222222179,0.2522000344065531,0.24812602839904932
2014-01-01 23:35:00,0.3987080103359173,0.4861111111111107,0.10171106435348763,0.10007465415320861
2014-01-01 23:40:00,0.396640826873385,0.4722222222222179,0.13353050934931915,0.13133798525199586
2014-01-01 23:45:00,0.3938845822566752,0.4814814814814774,0.10034803551814946,0.09869583765007009
2014-01-01 23:50:00,0.39121447028423767,0.3888888888888893,0.19351701139386238,0.19059662380401002
2014-01-01 23:55:00,0.3895779500430663,0.4074074074074048,0.0936916908174203,0.09229691023218965
2014-01-02 00:00:00,0.38733850129198966,0.375,0.21255309857477472,0.209496312998964
2014-01-02 00:05:00,0.38552971576227385,0.45833333333333215,0.12362539203620627,0.12157962093972821
2014-01-02 00:10:00,0.383204134366925,0.4907407407407405,0.285706723834478,0.2805472606496435
2014-01-02 00:15:00,0.3806201550387597,0.4722222222222179,0.3028703005280083,0.29771009811688703
2014-01-02 00:20:00,0.37838070628768306,0.4722222222222179,0.20389852713486042,0.20036260588701324
2014-01-02 00:25:00,0.3757105943152455,0.4861111111111107,0.1218190479971416,0.11963708940215736
2014-01-02 00:30:00,0.3746770025839793,0.45833333333333215,0.3506689427924888,0.34474221463830823
2014-01-02 00:35:00,0.37286821705426354,0.4722222222222179,0.14877525904164515,0.14616978487415444
2014-01-02 00:40:00,0.39319552110249784,0.0833333333333357,0.5084626887397938,0.5066122249984765
2014-01-02 00:45:00,0.4175710594315245,0.33333333333333215,0.2904045416650125,0.2866490950088367
2014-01-02 00:50:00,0.4047372954349698,0.4259259259259274,0.18067410377545753,0.17807300871472972
2014-01-02 00:55:00,0.40025839793281653,0.36111111111111427,0.24451149311207274,0.2411481504052654
2014-01-02 01:00:00,0.3987080103359173,0.5,0.3300051609829687,0.32451703333536475
2014-01-02 01:05:00,0.3947459086993971,0.39814814814814525,0.22857861235724594,0.22512036077762204
2014-01-02 01:10:00,0.3927648578811369,0.402777777777775,0.4355274127595379,0.4298022426717046
2014-01-02 01:15:00,0.39026701119724366,0.41666666666666785,0.14651898315402226,0.14437199098055944
2014-01-02 01:20:00,0.3886304909560723,0.36111111111111427,0.22033427289689944,0.21715217258821382
2014-01-02 01:25:00,0.3866494401378122,0.4722222222222179,0.3433112337395953,0.3376500700834908
2014-01-02 01:30:00,0.38475452196382426,0.4722222222222179,0.2964389217515582,0.29147114388445367
2014-01-02 01:35:00,0.3829457364341085,0.375,0.15834292746833936,0.15599670912304225
2014-01-02 01:40:00,0.38079242032730404,0.4629629629629619,0.3060992232058968,0.3009781217624475
2014-01-02 01:45:00,0.37855297157622736,0.41666666666666785,0.21467704156576284,0.21116460479005428
2014-01-02 01:50:00,0.3763135228251507,0.5185185185185155,0.1493641404316699,0.1465659089524042
2014-01-02 01:55:00,0.37364341085271313,0.4722222222222179,0.3624796538171424,0.35594033761959903
2014-01-02 02:00:00,0.37209302325581395,0.3888888888888893,0.1470880146095518,0.14475287951733806
2014-01-02 02:05:00,0.3704565030146425,0.4537037037037024,0.1825796974869983,0.17939850082271924
2014-01-02 02:10:00,0.3684754521963824,0.4722222222222179,0.2804001746794235,0.2753138521543056
2014-01-02 02:15:00,0.36666666666666664,0.39814814814814525,0.17610861884155785,0.17319763544396372
2014-01-02 02:20:00,0.3651162790697674,0.45833333333333215,0.2793481281511771,0.2744911329148638
2014-01-02 02:25:00,0.3635658914728682,0.4722222222222179,0.146829965461114,0.14415869339996343
2014-01-02 02:30:00,0.3618432385874246,0.39814814814814525,0.15326796088239575,0.15064903406667074
2014-01-02 02:35:00,0.3614987080103359,0.4722222222222179,0.14422962404224066,0.14153056249619114
2014-01-02 02:40:00,0.35994832041343666,0.4074074074074048,0.15747614699538154,0.1548388079712353
2014-01-02 02:45:00,0.35684754521963824,0.36111111111111427,0.14875540910714993,0.14630690474739472
2014-01-02 02:50:00,0.35719207579672696,0.4722222222222179,0.15138883375018194,0.14853129380218172
2014-01-02 02:55:00,0.35374677002583976,0.375,0.206518718488229,0.20298311902004998
2014-01-02 03:00:00,0.351937984496124,0.3888888888888893,0.12811147723212515,0.12599031019562437
2014-01-02 03:05:00,0.3511627906976744,0.4629629629629619,0.20950944195217489,0.20558839661161557
2014-01-02 03:10:00,0.348578811369509,0.402777777777775,0.2057247211084203,0.2019775732829545
2014-01-02 03:15:00,0.3467700258397932,0.402777777777775,0.12237484616300766,0.12023127551953197
2014-01-02 03:20:00,0.34573643410852717,0.3194444444444393,0.20963515820397793,0.2061368761045768
2014-01-02 03:25:00,0.3447889750215331,0.4629629629629619,0.1198539044821152,0.11754220244987508
2014-01-02 03:30:00,0.34289405684754515,0.36111111111111427,0.10973043788955497,0.10795904686452558
