writedaytime,devdata1,devdata2,devdata3,devdata4
2014-01-01 04:20:00,-1.2186884032099417,-0.49897731938108014,-0.35132270052767217,-0.35047044330829413
2014-01-01 04:25:00,-1.2228899841621443,-0.49897731938108014,-0.35132270052767217,-0.35047044330829413
2014-01-01 04:30:00,-1.2284920920984146,-0.49897731938108014,-0.35132270052767217,-0.35047044330829413
2014-01-01 04:35:00,-1.2340942000346846,-0.49897731938108014,-0.35132270052767217,-0.35047044330829413
2014-01-01 04:40:00,-1.2387626233149098,-0.49897731938108014,-0.35132270052767217,-0.35047044330829413
2014-01-01 04:45:00,-1.2480994698753602,-0.49897731938108014,-0.35132270052767217,-0.35047044330829413
2014-01-01 04:50:00,-1.2523010508275627,-0.49897731938108014,-0.35132270052767217,-0.35047044330829413
2014-01-01 04:55:00,-1.2565026317797652,-0.49897731938108014,-0.35132270052767217,-0.35047044330829413
2014-01-01 05:00:00,-1.263505266700103,-0.49897731938108014,-0.35132270052767217,-0.35047044330829413
2014-01-01 05:05:00,-1.2719084286045081,-0.49897731938108014,-0.35132270052767217,-0.35047044330829413
2014-01-01 05:10:00,-1.2775105365407784,-0.49897731938108014,-0.35132270052767217,-0.35047044330829413
2014-01-01 05:15:00,-1.278911063524846,-0.573354300111119,-0.35132270052767217,-0.35047044330829413
2014-01-01 05:20:00,-1.2845131714611162,-0.548561973201084,-0.35132270052767217,-0.35047044330829413
2014-01-01 05:25:00,-1.2915158063814538,-0.573354300111119,-0.35132270052767217,-0.35047044330829413
2014-01-01 05:30:00,-1.2966510719897015,-0.5981466270211209,-0.35132270052767217,-0.35047044330829413
2014-01-01 05:35:00,-1.3013194952699267,-0.49897731938108014,-0.35132270052767217,-0.35047044330829413
2014-01-01 05:40:00,-1.3069216032061968,-0.49897731938108014,-0.35132270052767217,-0.35047044330829413
2014-01-01 05:45:00,-1.312523711142467,-0.49897731938108014,-0.35132270052767217,-0.35047044330829413
2014-01-01 05:50:00,-1.3209268730468724,-0.49897731938108014,-0.35132270052767217,-0.35047044330829413
2014-01-01 05:55:00,-1.3237279270150073,-0.49897731938108014,-0.35132270052767217,-0.35047044330829413
2014-01-01 06:00:00,-1.3307305619353451,-0.49897731938108014,-0.35132270052767217,-0.35047044330829413
2014-01-01 06:05:00,-1.3349321428875478,-0.49897731938108014,-0.35132270052767217,-0.35047044330829413
2014-01-01 06:10:00,-1.340534250823818,-0.49897731938108014,-0.35132270052767217,-0.35047044330829413
2014-01-01 06:15:00,-1.3447358317760205,-0.49897731938108014,-0.35132270052767217,-0.35047044330829413
2014-01-01 06:20:00,-1.3489374127282232,-0.49897731938108014,-0.35132270052767217,-0.35047044330829413
2014-01-01 06:25:00,-1.3545395206644935,-0.49897731938108014,-0.35132270052767217,-0.35047044330829413
2014-01-01 06:30:00,-1.3629426825688988,-0.49897731938108014,-0.35132270052767217,-0.35047044330829413
2014-01-01 06:35:00,-1.3638763672249437,-0.49897731938108014,-0.35132270052767217,-0.35047044330829413
2014-01-01 06:40:00,-1.3671442635211013,-0.49897731938108014,-0.35132270052767217,-0.35047044330829413
2014-01-01 06:45:00,-1.3713458444733038,-0.49897731938108014,-0.35132270052767217,-0.35047044330829413
2014-01-01 06:50:00,-1.3783484793936416,-0.49897731938108014,-0.35132270052767217,-0.35047044330829413
2014-01-01 06:55:00,-1.3811495333617767,-0.49897731938108014,-0.35132270052767217,-0.35047044330829413
2014-01-01 07:00:00,-1.3881521682821145,-0.49897731938108014,-0.35132270052767217,-0.35047044330829413
2014-01-01 07:05:00,-1.3909532222502494,-0.49897731938108014,-0.35132270052767217,-0.35047044330829413
2014-01-01 07:10:00,-1.3956216455304746,-0.49897731938108014,-0.35132270052767217,-0.35047044330829413
2014-01-01 07:15:00,-1.3979558571705872,-0.49897731938108014,-0.35132270052767217,-0.35047044330829413
2014-01-01 07:20:00,-1.4049584920909248,-0.49897731938108014,-0.35132270052767217,-0.35047044330829413
2014-01-01 07:25:00,-1.40775954605906,-0.42460033865107444,-0.35132270052767217,-0.35047044330829413
2014-01-01 07:30:00,-1.4114942846832401,-0.49897731938108014,-0.35132270052767217,-0.35047044330829413
2014-01-01 07:35:00,-1.4119611270112626,-0.49897731938108014,-0.35132270052767217,-0.35047044330829413
2014-01-01 07:40:00,-1.410560600027195,-0.42460033865107444,-0.35132270052767217,-0.35047044330829413
2014-01-01 07:45:00,-1.40962691537115,-0.49897731938108014,-0.35132270052767217,-0.35047044330829413
2014-01-01 07:50:00,-1.4063590190749924,-0.49897731938108014,-0.35132270052767217,-0.35047044330829413
2014-01-01 07:55:00,-1.40402480743488,-0.3502233579210687,-0.35132270052767217,-0.35047044330829413
2014-01-01 08:00:00,-1.3979558571705872,-0.3502233579210687,-0.35132270052767217,-0.35047044330829413
2014-01-01 08:05:00,-1.3937542762183845,-0.3502233579210687,-0.35132270052767217,-0.35047044330829413
2014-01-01 08:10:00,-1.3881521682821145,-0.3502233579210687,-0.35132270052767217,-0.35047044330829413
2014-01-01 08:15:00,-1.3811495333617767,-0.3502233579210687,-0.35132270052767217,-0.35047044330829413
2014-01-01 08:20:00,-1.372279529129349,-0.3502233579210687,-0.35132270052767217,-0.35047044330829413
2014-01-01 08:25:00,-1.3629426825688988,-0.3502233579210687,-0.35132270052767217,-0.35047044330829413
2014-01-01 08:30:00,-1.351738466696358,-0.3502233579210687,-0.35132270052767217,-0.35047044330829413
2014-01-01 08:35:00,-1.3424016201359081,-0.3502233579210687,-0.35132270052767217,-0.35047044330829413
2014-01-01 08:40:00,-1.3265289809831424,-0.3502233579210687,-0.35132270052767217,-0.35047044330829413
2014-01-01 08:45:00,-1.3134573957985118,-0.3502233579210687,-0.35132270052767217,-0.35047044330829413
2014-01-01 08:50:00,-1.297117914317724,-0.3502233579210687,-0.35132270052767217,-0.35047044330829413
2014-01-01 08:55:00,-1.2845131714611162,-0.3502233579210687,-0.35132270052767217,-0.35047044330829413
2014-01-01 09:00:00,-1.2649057936841706,-0.3502233579210687,-0.35132270052767217,-0.35047044330829413
2014-01-01 09:05:00,-1.2494999968594276,-0.3502233579210687,-0.35132270052767217,-0.35047044330829413
2014-01-01 09:10:00,-1.2266247227863243,-0.30063870410103183,-0.35132270052767217,-0.35047044330829413
2014-01-01 09:15:00,-1.2046831333692662,-0.3502233579210687,-0.35132270052767217,-0.35047044330829413
2014-01-01 09:20:00,-1.1827415439522082,-0.3502233579210687,-0.35132270052767217,-0.35047044330829413
2014-01-01 09:25:00,-1.1542641619428347,-0.3502233579210687,-0.35132270052767217,-0.35047044330829413
2014-01-01 09:30:00,-1.1304552032136865,-0.3502233579210687,-0.35132270052767217,-0.35047044330829413
2014-01-01 09:35:00,-1.0996436095642006,-0.3502233579210687,-0.35132270052767217,-0.35047044330829413
2014-01-01 09:40:00,-1.0660309619465795,-0.3502233579210687,-0.35132270052767217,-0.35047044330829413
2014-01-01 09:45:00,-1.019346729144328,-0.3502233579210687,-0.35132270052767217,-0.35047044330829413
2014-01-01 09:50:00,-0.9609914381415138,-0.3502233579210687,-0.35132270052767217,-0.35047044330829413
2014-01-01 09:55:00,-0.9035698317947445,-0.3502233579210687,-0.35132270052767217,-0.35047044330829413
2014-01-01 10:00:00,-0.8433471714798402,-0.3502233579210687,-0.35132270052767217,-0.35047044330829413
2014-01-01 10:05:00,-0.7607160794198551,-0.3502233579210687,-0.35132270052767217,-0.35047044330829413
2014-01-01 10:10:00,-0.6808860413280051,-0.3502233579210687,-0.35132270052767217,-0.35047044330829413
2014-01-01 10:15:00,-0.6029233725482452,-0.3502233579210687,-0.35132270052767217,-0.35047044330829413
2014-01-01 10:20:00,-0.5212259651443054,-0.3502233579210687,-0.35132270052767217,-0.35047044330829413
2014-01-01 10:25:00,-0.4596027778453333,-0.3502233579210687,-0.35132270052767217,-0.35047044330829413
2014-01-01 10:30:00,-0.3797727397534836,-0.3502233579210687,-0.35132270052767217,-0.35047044330829413
2014-01-01 10:35:00,-0.2957411207094308,-0.3502233579210687,-0.35132270052767217,-0.35047044330829413
2014-01-01 10:40:00,-0.2098421323532882,-0.3502233579210687,-0.35132270052767217,-0.35047044330829413
2014-01-01 10:45:00,-0.12627735563725825,-0.3502233579210687,-0.35132270052767217,-0.35047044330829413
2014-01-01 10:50:00,-0.05905206040201612,-0.3502233579210687,-0.35132270052767217,-0.35047044330829413
2014-01-01 10:55:00,0.023579031657968902,-0.3998080117410725,-0.35132270052767217,-0.35047044330829413
2014-01-01 11:00:00,0.10761065070202168,-0.3502233579210687,-0.35132270052767217,-0.35047044330829413
2014-01-01 11:05:00,0.187907531121894,-0.49897731938108014,-0.35132270052767217,-0.35047044330829413
2014-01-01 11:10:00,0.26166861894945137,-0.49897731938108014,-0.35132270052767217,-0.35047044330829413
2014-01-01 11:15:00,0.3260928602165582,-0.42460033865107444,-0.35132270052767217,-0.35047044330829413
2014-01-01 11:20:00,0.39985394804411556,-0.4493926655610763,-0.35132270052767217,-0.35047044330829413
2014-01-01 11:25:00,0.48015082846398816,-0.49897731938108014,-0.35132270052767217,-0.35047044330829413
2014-01-01 11:30:00,0.5389729617948247,-0.49897731938108014,-0.35132270052767217,-0.35047044330829413
2014-01-01 11:35:00,0.6099329956542465,-0.49897731938108014,-0.35132270052767217,-0.35047044330829413
2014-01-01 11:40:00,0.6776251332175117,-0.49897731938108014,-0.35132270052767217,-0.35047044330829413
2014-01-01 11:45:00,0.735046739564281,-0.49897731938108014,-0.35132270052767217,-0.35047044330829413
2014-01-01 11:50:00,0.8004046654874323,-0.49897731938108014,-0.35132270052767217,-0.35047044330829413
2014-01-01 11:55:00,0.8652957490825625,-0.49897731938108014,-0.35132270052767217,-0.35047044330829413
2014-01-01 12:00:00,0.9255184093974668,-0.6477312808411246,-0.35132270052767217,-0.35047044330829413
2014-01-01 12:05:00,0.9871415966964383,-0.6477312808411246,-0.35132270052767217,-0.35047044330829413
2014-01-01 12:10:00,1.0291574062184647,-0.49897731938108014,-0.35132270052767217,-0.35047044330829413
2014-01-01 12:15:00,1.0870458548932571,-0.5981466270211209,-0.35132270052767217,-0.35047044330829413
2014-01-01 12:20:00,1.142600091927936,-0.6477312808411246,-0.35132270052767217,-0.35047044330829413
2014-01-01 12:25:00,1.1944195903384347,-0.6477312808411246,-0.35132270052767217,-0.35047044330829413
2014-01-01 12:30:00,1.246239088748934,-0.6477312808411246,-0.35132270052767217,-0.35047044330829413
2014-01-01 12:35:00,1.2770506823984198,-0.6477312808411246,-0.35132270052767217,-0.35047044330829413
2014-01-01 12:40:00,1.3111301723440631,-0.6477312808411246,-0.35132270052767217,-0.35047044330829413
2014-01-01 12:45:00,1.3456765046177297,-0.6477312808411246,-0.35132270052767217,-0.35047044330829413
2014-01-01 12:50:00,1.3755544136111704,-0.6477312808411246,-0.35132270052767217,-0.35047044330829413
2014-01-01 12:55:00,1.400297056996364,-0.7221082615711304,-0.35132270052767217,-0.35047044330829413
2014-01-01 13:00:00,1.4250397003815567,-0.7469005884811323,-0.35132270052767217,-0.35047044330829413
2014-01-01 13:05:00,1.4451139204865253,-0.7964852423011362,-0.35132270052767217,-0.35047044330829413
2014-01-01 13:10:00,1.4591191903272005,-0.7964852423011362,-0.35132270052767217,-0.35047044330829413
2014-01-01 13:15:00,1.480127095088214,-0.7964852423011362,-0.35132270052767217,-0.35047044330829413
2014-01-01 13:20:00,1.4983339458810918,-0.7964852423011362,-0.35132270052767217,-0.35047044330829413
2014-01-01 13:25:00,1.5109386887376997,-0.84606989612114,-0.35132270052767217,-0.35047044330829413
2014-01-01 13:30:00,1.5249439585783748,-0.8708622230311419,-0.35132270052767217,-0.35047044330829413
2014-01-01 13:35:00,1.5375487014349831,-0.9452392037611806,-0.35132270052767217,-0.35047044330829413
2014-01-01 13:40:00,1.55202081360368,-0.9452392037611806,-0.35132270052767217,-0.35047044330829413
2014-01-01 13:45:00,1.5641587141322661,-0.9452392037611806,-0.35132270052767217,-0.35047044330829413
2014-01-01 13:50:00,1.579097668628987,-0.9452392037611806,-0.35132270052767217,-0.35047044330829413
2014-01-01 13:55:00,1.589368199845482,-0.9452392037611806,-0.35132270052767217,-0.35047044330829413
2014-01-01 14:00:00,1.5991718887339548,-0.9452392037611806,-0.35132270052767217,-0.35047044330829413
2014-01-01 14:05:00,1.6099092622784728,-0.9452392037611806,-0.35132270052767217,-0.35047044330829413
2014-01-01 14:10:00,1.621580320479036,-1.0196161844911864,-0.35132270052767217,-0.35047044330829413
2014-01-01 14:15:00,1.632317694023553,-1.093993165221192,-0.35132270052767217,-0.35047044330829413
2014-01-01 14:20:00,1.6411876982559812,-1.093993165221192,-0.35132270052767217,-0.35047044330829413
2014-01-01 14:25:00,1.650991387144454,-1.093993165221192,-0.35132270052767217,-0.35047044330829413
2014-01-01 14:30:00,1.6579940220647917,-1.093993165221192,-0.35132270052767217,-0.35047044330829413
2014-01-01 14:35:00,1.66686402629722,-1.093993165221192,-0.35132270052767217,-0.35047044330829413
2014-01-01 14:40:00,1.674800345873602,-1.093993165221192,-0.35132270052767217,-0.35047044330829413
2014-01-01 14:45:00,1.6818029807939399,-1.143577819041196,-0.35132270052767217,-0.35047044330829413
2014-01-01 14:50:00,1.6902061426983455,-1.093993165221192,-0.35132270052767217,-0.35047044330829413
2014-01-01 14:55:00,1.6958082506346155,-1.2427471266812036,-0.35132270052767217,-0.35047044330829413
2014-01-01 15:00:00,1.7023440432269301,-1.2427471266812036,-0.35132270052767217,-0.35047044330829413
2014-01-01 15:05:00,1.7070124665071555,-1.2427471266812036,-0.35132270052767217,-0.35047044330829413
2014-01-01 15:10:00,1.7154156284115611,-1.2427471266812036,-0.35132270052767217,-0.35047044330829413
2014-01-01 15:15:00,1.7196172093637634,-1.2427471266812036,-0.35132270052767217,-0.35047044330829413
2014-01-01 15:20:00,1.7238187903159663,-1.2427471266812036,-0.35132270052767217,-0.35047044330829413
2014-01-01 15:25:00,1.728020371268169,-1.3915010881412482,-0.35132270052767217,-0.35047044330829413
2014-01-01 15:30:00,1.7294208982522363,-1.2427471266812036,-0.35132270052767217,-0.35047044330829413
2014-01-01 15:35:00,1.7322219522203712,-1.3171241074112423,-0.35132270052767217,-0.35047044330829413
2014-01-01 15:40:00,1.733622479204439,-1.3915010881412482,-0.35132270052767217,-0.35047044330829413
2014-01-01 15:45:00,1.737824060156642,-1.3915010881412482,-0.35132270052767217,-0.35047044330829413
2014-01-01 15:50:00,1.739224587140709,-1.3915010881412482,-0.35132270052767217,-0.35047044330829413
2014-01-01 15:55:00,1.7364235331725741,-1.3915010881412482,-0.35132270052767217,-0.35047044330829413
2014-01-01 16:00:00,1.733622479204439,-1.3915010881412482,-0.35132270052767217,-0.35047044330829413
2014-01-01 16:05:00,1.7322219522203712,-1.4658780688712538,-0.35132270052767217,-0.35047044330829413
2014-01-01 16:10:00,1.7266198442841012,-1.3915010881412482,-0.35132270052767217,-0.35047044330829413
2014-01-01 16:15:00,1.720084051691786,-1.4906703957812557,-0.35132270052767217,-0.35047044330829413
2014-01-01 16:20:00,1.712614574443426,-1.5402550496012597,-0.35132270052767217,-0.35047044330829413
2014-01-01 16:25:00,1.7056119395230882,-1.5402550496012597,-0.35132270052767217,-0.35047044330829413
2014-01-01 16:30:00,1.6958082506346155,-1.5402550496012597,-0.35132270052767217,-0.35047044330829413
2014-01-01 16:35:00,1.6832035077780076,-1.5402550496012597,-0.35132270052767217,-0.35047044330829413
2014-01-01 16:40:00,1.66686402629722,-1.5402550496012597,-0.35132270052767217,-0.35047044330829413
2014-01-01 16:45:00,1.650991387144454,-1.5402550496012597,-0.35132270052767217,-0.35047044330829413
2014-01-01 16:50:00,1.632784536351576,-1.3915010881412482,-0.35132270052767217,-0.35047044330829413
2014-01-01 16:55:00,1.616445054870788,-1.441085741961252,-0.35132270052767217,-0.35047044330829413
2014-01-01 17:00:00,1.5935697807976847,-1.3915010881412482,-0.35132270052767217,-0.35047044330829413
2014-01-01 17:05:00,1.570694506724581,-1.3915010881412482,-0.35132270052767217,-0.35047044330829413
2014-01-01 17:10:00,1.5417502823871856,-1.3915010881412482,-0.35132270052767217,-0.35047044330829413
2014-01-01 17:15:00,1.5193418506421048,-1.2427471266812036,-0.35132270052767217,-0.35047044330829413
2014-01-01 17:20:00,1.4941323649288891,-1.2427471266812036,-0.35132270052767217,-0.35047044330829413
2014-01-01 17:25:00,1.4633207712794032,-1.2427471266812036,-0.35132270052767217,-0.35047044330829413
2014-01-01 17:30:00,1.4343765469420078,-1.2427471266812036,-0.35132270052767217,-0.35047044330829413
2014-01-01 17:35:00,1.4016975839804313,-1.2427471266812036,-0.35132270052767217,-0.35047044330829413
2014-01-01 17:40:00,1.3764880982672154,-1.093993165221192,-0.35132270052767217,-0.35047044330829413
2014-01-01 17:45:00,1.3438091353056394,-1.143577819041196,-0.35132270052767217,-0.35047044330829413
2014-01-01 17:50:00,1.3092628030319733,-1.093993165221192,-0.35132270052767217,-0.35047044330829413
2014-01-01 17:55:00,1.2747164707583079,-1.093993165221192,-0.35132270052767217,-0.35047044330829413
2014-01-01 18:00:00,1.2392364538285963,-1.093993165221192,-0.35132270052767217,-0.35047044330829413
2014-01-01 18:05:00,1.2065574908670205,-1.093993165221192,-0.35132270052767217,-0.35047044330829413
2014-01-01 18:10:00,1.1706106316092868,-1.093993165221192,-0.35132270052767217,-0.35047044330829413
2014-01-01 18:15:00,1.142600091927936,-1.093993165221192,-0.35132270052767217,-0.35047044330829413
2014-01-01 18:20:00,0.8900383924677551,-2.879040702741528,1.6671619974104217,1.7146120502077569
2014-01-01 18:25:00,0.7154393617873354,-2.879040702741528,4.284204121131303,4.383540933584522
2014-01-01 18:30:00,0.6500814358641831,-2.879040702741528,10.177990650843963,10.393960906969983
2014-01-01 18:35:00,0.6075987840141346,-2.879040702741528,10.198701005460903,10.407572870674068
2014-01-01 18:40:00,0.6005961490937968,-1.8377629725213156,4.3279494620058605,4.397808895539406
2014-01-01 18:45:00,0.6005961490937968,-1.168370145951198,3.2603095484876867,3.2964698322288077
2014-01-01 18:50:00,0.5847235099410313,-1.9369322801613562,1.4992249722172755,1.524536557038673
2014-01-01 18:55:00,0.5501771776673648,-1.168370145951198,3.665006784114627,3.700400755158449
2014-01-01 19:00:00,0.5315034845464643,-1.8377629725213156,1.7845206735730819,1.8100597956990478
2014-01-01 19:05:00,0.501158733225001,-1.168370145951198,4.005882314697527,4.04258584273161
2014-01-01 19:10:00,0.48015082846398766,-1.093993165221192,3.0692670936538726,3.096718364860435
2014-01-01 19:15:00,0.4633445046551775,-1.6394243572413003,3.007417803335255,3.049404491021539
2014-01-01 19:20:00,0.4353339649738267,-1.168370145951198,1.2583790455665342,1.2709112333234116
2014-01-01 19:25:00,0.410124479260611,-1.3915010881412482,1.8308724196205197,1.8484356933708044
2014-01-01 19:30:00,0.386315520531463,-1.5402550496012597,1.4978161045562592,1.5146965832766843
2014-01-01 19:35:00,0.36530761577044957,-1.0196161844911864,1.1470080569631935,1.1567675376843416
2014-01-01 19:40:00,0.34289918402536884,-1.143577819041196,1.2156199120546884,1.2255653542369132
2014-01-01 19:45:00,0.3190902252962204,-1.168370145951198,0.8426926421836665,0.8507443536864896
2014-01-01 19:50:00,0.29808232053520745,-1.3915010881412482,1.4889402382918566,1.501576618260699
2014-01-01 19:55:00,0.2756738887901267,-1.168370145951198,1.1413021429360772,1.1496335567068996
2014-01-01 20:00:00,0.26026809196538386,-1.168370145951198,0.7585832428209917,0.7648905826131374
2014-01-01 20:05:00,0.23926018720437064,-1.093993165221192,1.870179827362875,1.8795136105024195
2014-01-01 20:10:00,0.22245386339556025,-0.9948238575811845,2.1188449695322573,2.1283829468993862
2014-01-01 20:15:00,0.20004543165047928,-0.8708622230311419,2.4075923966575536,2.41505418249866
2014-01-01 20:20:00,0.17950436921748894,-1.4906703957812557,1.485418069139316,1.4961646326916054
2014-01-01 20:25:00,0.1622312030806557,-1.689009011061304,2.976281828026795,3.0081586010025356
2014-01-01 20:30:00,0.13982277133557497,-1.168370145951198,0.9707587125700508,0.9759580198077972
2014-01-01 20:35:00,0.11881486657456179,-1.0444085114011883,2.4169613666033123,2.4252221553860482
2014-01-01 20:40:00,0.09920748879761611,-1.7633859917913428,1.5424067660274263,1.5530724809484406
2014-01-01 20:45:00,0.08240116498880595,-0.9452392037611806,2.4761338083659976,2.4829500014563832
2014-01-01 20:50:00,0.06279378721186027,-1.168370145951198,2.233245023606783,2.2391646515031103
2014-01-01 20:55:00,0.05158957133931966,-1.9121399532513543,1.8496808028950873,1.8600796623224913
2014-01-01 21:00:00,0.031048508906329302,-0.7469005884811323,2.4321771373422885,2.434242131334538
2014-01-01 21:05:00,0.012374815785428796,-1.0196161844911864,2.399984511288065,2.404722210048572
2014-01-01 21:10:00,-0.0044315080233816116,-1.8377629725213156,1.4978161045562592,1.5061686060162944
2014-01-01 21:15:00,-0.024038885800327543,-0.9452392037611806,1.4938008317223626,1.4960006331289057
2014-01-01 21:20:00,-0.036643628656935406,-0.9452392037611806,2.6478747762438886,2.6492455580339938
2014-01-01 21:25:00,-0.05298311013772348,-1.9369322801613562,1.5486762271189491,1.556188472639737
2014-01-01 21:30:00,-0.07165680325862399,-1.168370145951198,1.4654825917359344,1.4682027072512875
2014-01-01 21:35:00,-0.08752944241138921,-0.9948238575811845,1.8979345202848965,1.8987835591196474
2014-01-01 21:40:00,-0.10386892389217753,-1.093993165221192,1.6584270179121205,1.6588521988898204
2014-01-01 21:45:00,-0.12114209002901027,-1.3915010881412482,2.5736274505083276,2.5836457329540683
2014-01-01 21:50:00,-0.13608104452573108,-0.9452392037611806,1.3682707231258078,1.3663589788147033
2014-01-01 21:55:00,-0.1472852603982712,-1.3915010881412482,2.2957987477559083,2.2959904999785956
2014-01-01 22:00:00,-0.16502526886312677,-1.3419164343212444,1.9154044792814995,1.9155115145150285
2014-01-01 22:05:00,-0.18369896198402727,-0.7221082615711304,1.2167470061835017,1.212609388783628
2014-01-01 22:10:00,-0.19583686251261306,-1.143577819041229,2.07418386467804,2.0742630912084477
2014-01-01 22:15:00,-0.21170950166537827,-1.689009011061304,1.759231499057839,1.7604499279823547
2014-01-01 22:20:00,-0.2299163524582562,-1.4658780688712538,0.8384660392006174,0.8401663818923516
